id;lat;lng;title;reiting;content_text;address;content;cats
206;55.4900721;37.3014198;ДЭЗ Комфорт;3.7;Иное, Опасные отходы;г. Троицк Московская обл., Троицк г., микрорайон В, 57/ 7 (4967) 51-25-55;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";6_7
207;55.4764721;37.2961126;Агентство Талион;5.0;Иное, Опасные отходы;Московская область, г. Троицк, Октябрьский пр-т, д. 13/  8 (4958) 51-17-88 8 (4958) 51-12-43;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";6_7
209;55.7420505;37.6642793999999;ОДС, Б. Факельный пер;2.0;Иное, Опасные отходы;Б. Факельный пер., д.3 / (495) 912-71-99;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";6_7
236;54.9126598590105;37.4647276938858;ИП Шалимов И.И.;4.3;Бумага;Московская обл., Серпуховский район, д. Борисово, Борисовское шоссе, д.1 А возле АЗС/ 7 4967 75 88 77;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
237;54.9117281160531;37.4585916220969;ООО Экобат;3.3;Опасные отходы; Московская обл., Серпуховский район, д. Борисово, Борисовское шоссе, д.1/   (4967) 75-91-03,75-91-04/ 8-916-353-69-17;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
247;55.6762525;37.9207526;Пункт приема бывшего московского электролампового завода (МЭЛЗ);4.5;Стекло;Некрасовка (Люберцы), ул. Транспортная, 6/ (495)-963-43-55;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span></div>";2
289;55.7180267;37.5737276;ОДС, Хамовнический вал.;3.0;Опасные отходы;Хамовнический вал., д.14 / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
290;55.7212787;37.5647667000001;ОДС;3.3;Опасные отходы;Хамовнический вал., д.32 / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
291;55.7616807;37.5380719;ОДС, Литвина-Седого ул.;5.0;Опасные отходы;Литвина-Седого ул., 13 под.3/ 8 ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
292;55.6412309;37.789314;пункт приема металолома, 1-й Капотнинский пр-д;3.3;Металл, Опасные отходы;1-й Капотнинский пр-д, 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";4_7
293;55.8455777;37.5367494;Компания Балтекском;0;Металл;2-й Лихачевский пер., 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
296;55.6838819;37.6080618;пункт приема, 6-й Загородный пр-д;1.2;Бумага, Пластик;6-й Загородный пр-д, 5с1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
297;55.8812055379524;37.7077012380287;ОДС;3.7;Опасные отходы;Анадырский пр-д, 63;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
301;55.709306;37.6326750000001;пункт приема, Даниловская наб.;4.2;Металл;Даниловская наб., 8А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
303;56.0233174484433;37.4470373141113;"ЗАО ""ПЕТРОМАКС""";5;Металл, Иное, Опасные отходы, Батарейки, Бытовая техника;Московская обл., Лобня г., Индустриальная ул., д. 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";4_6_7_8_10
304;55.8252687;37.5984462;пункт приема, Кашенкин луг ул.;5;Металл;Кашенкин луг ул., вл.11 А / 8-965-215-72-95;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
311;55.734155;37.389107;"ООО ""УЛЛИН""";3.9;Металл, Опасные отходы;Молодогвардейская ул., д. 60Б;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";4_7
312;55.8423071115901;37.6499540014648;пункт приема ул Докунина;2.3;Бумага;ул. Докукина 16, стр.4 / 8;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
314;55.6599448;37.5153918;пункт приёма с приёмщиком;4.4;Бумага, Стекло, Пластик, Металл;Обручева ул., д.11 вход с внутреннего двора рядом с кафе, зеленые железные ворота/ 7 (916) 495-34-21;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
315;55.8115996;37.6080934;пункт приема, Огородный проезд;5.0;Металл;"Огородный проезд, д.4, на территории ИНТЕРЦВЕТМЕТ/  8 916 115 8781; 8 499 347 9574";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
316;55.7127723;37.7617903;пункт приема, Окская ул.;5.0;Металл;Окская ул., д.24, автостоянка № 99/ 8-925-098-80-25, 8-926-408-12-35;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
327;55.7160291;37.7946887000001;пункт приема, Рязанский пр-т,;5;Металл;Рязанский пр-т, д.52а/ 8-926-414-52-30;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
328;55.6661380792573;37.5828828986726;пункт приема с приёмщиком;4;Бумага, Стекло, Пластик, Металл, Опасные отходы;Севастопольский пр-т, д.51, корп.2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";1_2_3_4_7
329;55.8923173966132;37.6800483220902;пункт приема, Северодвинская ул.;5.0;Металл;"Северодвинская ул., д.13, напротив - стоянка ""Норд""/ 8-909-164-04-59";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
330;55.8085485697527;37.60323416857;пункт приема, Складочная ул.;5.0;Металл;Огородный проезд,1а, стр.5 / 8-903-611-50-20;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
332;55.6706034547642;37.7548945423279;пункт приема, Совхозная ул.;5;Бумага;Совхозная ул., 10А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
